Player,Year,Position,GP,TOI,G,A,P,g-adj,a-adj,p-adj,P1,trend_next,trend_cur,P/60,P1/60,GS,GS/60,CF,CA,C+/-,CF%,Rel CF%,GF,GA,G+/-,GF%,Rel GF%,xGF,xGA,xG+/-,xGF%,Rel xGF%,iPENT,iPEND,iP+/-,iCF,iCF/60,ixGF,ixGF/60,iSh%,PDO,ZSR,TOI%,TOI% QoT,CF% QoT,TOI% QoC,CF% QoC
MIKAEL.GRANLUND,2012,C,27,301,2,4,6,6.074074074,12.14814815,18.22222222,5,1,0,1.2,1,1.81,0.36,208,294,-86,41.43,-9.24,7,13,-6,35,-13.57,8.99,10.92,-1.93,45.15,-7.04,2,2,0,51,10.17,2.42,0.48,5.88,98.39,53.33,23.22,29.06,49.24,28.59,49.15
MIKAEL.GRANLUND,2013,C,63,837,4,21,25,5.206349206,27.33333333,32.53968254,15,0,1,1.79,1.07,21.41,1.53,682,743,-61,47.86,-1.61,30,27,3,52.63,-1.72,25.87,25.81,0.06,50.06,-2.3,9,10,1,126,9.03,5.14,0.37,5.33,100.89,52.98,27.99,31.11,50.75,29.2,49.94
MIKAEL.GRANLUND,2014,C,68,970,8,21,29,9.647058824,25.32352941,34.97058824,19,0,0,1.79,1.18,34.07,2.11,996,901,95,52.5,2.02,50,32,18,60.98,6.95,40.85,30.4,10.45,57.33,2.48,10,9,-1,151,9.34,6.16,0.38,10,101.73,60.4,29.8,32.09,50.64,29.23,50.09
MIKAEL.GRANLUND,2015,C,82,"1,118",8,18,26,8,18,26,24,1,0,1.39,1.29,28.1,1.51,1051,1058,-7,49.83,3.11,34,44,-10,43.59,-12.03,44.08,41.71,2.37,51.38,1.8,6,17,11,187,10.03,10.01,0.54,7.27,98.02,59.73,28.57,31.17,47.37,29.17,50.03
MIKAEL.GRANLUND,2016,C,81,"1,164",11,25,36,11.13580247,25.30864198,36.44444444,31,1,1,1.86,1.6,38.63,1.99,1019,1072,-53,48.73,-0.72,57,40,17,58.76,4.29,45.8,34.03,11.77,57.37,4.16,4,16,12,235,12.12,10.75,0.55,8.15,103.37,37.75,29.07,31.29,49.07,29.78,50.32
MIKAEL.GRANLUND,2017,C,77,"1,032",11,25,36,11.71428571,26.62337662,38.33766234,26,0,1,2.09,1.51,37.69,2.19,959,965,-6,49.84,3.46,49,37,12,56.98,5.71,45.27,29.53,15.74,60.52,9.43,6,11,5,224,13.02,13.09,0.76,8.87,101.59,43.05,27.79,31.7,46.85,29.9,50.19
MIKAEL.GRANLUND,2018,C,79,"1,105",10,17,27,10.37974684,17.64556962,28.02531646,23,0,0,1.47,1.25,34.76,1.89,1115,1050,65,51.5,0.13,38,37,1,50.67,1.6,45.88,37.64,8.24,54.93,1.28,9,11,2,246,13.36,10.69,0.58,6.99,99.21,51.76,29.17,31.54,51.3,29.49,49.84
MIKAEL.SAMUELSSON,2008,R,80,977,12,8,20,12.3,8.2,20.5,16,1,0,1.23,0.98,44.07,2.71,1021,717,304,58.75,1.87,37,33,4,52.86,-2.23,37.98,30.7,7.28,55.3,3.69,20,18,-2,297,18.23,11.48,0.7,6.56,98.66,53.58,26.95,30.09,56.47,29.13,49.84
MIKAEL.SAMUELSSON,2009,R,74,984,21,12,33,23.27027027,13.2972973,36.56756757,30,0,1,2.01,1.83,47.93,2.92,988,757,231,56.62,6.88,48,40,8,54.55,-1.81,38.75,30.35,8.4,56.08,5.59,23,14,-9,278,16.95,11.53,0.7,13.04,100.08,49.9,29.65,31.28,51.08,29.48,49.66
MIKAEL.SAMUELSSON,2010,R,75,"1,018",12,17,29,13.12,18.58666667,31.70666667,24,0,0,1.71,1.41,43.47,2.56,1040,865,175,54.59,3.43,43,35,8,55.13,-2.01,38.1,39.48,-1.38,49.11,-1.98,12,13,1,287,16.92,10.33,0.61,7.27,100.58,49.15,29.24,30.51,52.6,29.4,49.48
MIKAEL.SAMUELSSON,2011,R,54,696,5,11,16,7.592592593,16.7037037,24.2962963,11,0,0,1.38,0.95,21.09,1.82,635,592,43,51.75,2.96,25,23,2,52.08,6.48,22.82,23.07,-0.25,49.73,5.5,10,13,3,159,13.71,4.87,0.42,5.32,100.08,45.41,26.59,30.26,50.2,29.41,50.03
MIKE.CAMMALLERI,2008,L,80,"1,020",16,23,39,16.4,23.575,39.975,27,0,0,2.29,1.59,51.94,3.06,1043,834,209,55.57,-0.11,52,44,8,54.17,4.17,43.08,33.9,9.18,55.96,3.81,14,21,7,256,15.06,13,0.76,10.32,100.33,57.83,29.05,31.68,54.02,29.62,49.41
MIKE.CAMMALLERI,2009,L,65,993,19,10,29,23.96923077,12.61538462,36.58461538,26,0,0,1.75,1.57,33.58,2.03,953,983,-30,49.23,3.6,46,38,8,54.76,15.25,33.66,40.35,-6.69,45.48,0.15,5,7,2,276,16.67,12.1,0.73,12.34,102.3,47.14,32.43,30.65,46.48,29.85,49.97
MIKE.CAMMALLERI,2010,L,67,927,10,11,21,12.23880597,13.46268657,25.70149254,16,1,0,1.36,1.04,24.33,1.58,846,887,-41,48.82,-3.25,33,29,4,53.23,4.86,34.62,36.33,-1.71,48.79,-0.71,10,18,8,224,14.5,10.15,0.66,8,100.97,52.09,29.97,30.57,51.63,29.71,50.08
MIKE.CAMMALLERI,2011,L,66,891,17,12,29,21.12121212,14.90909091,36.03030303,26,0,1,1.95,1.75,26.37,1.78,754,855,-101,46.86,-1.16,40,35,5,53.33,6.62,30.38,34.44,-4.06,46.87,-1.07,8,14,6,179,12.05,8.43,0.57,15.32,102.1,51.82,28.85,30.52,47.88,29.8,50.92
MIKE.CAMMALLERI,2012,L,44,606,7,8,15,13.04545455,14.90909091,27.95454545,12,1,0,1.49,1.19,12.11,1.2,509,553,-44,47.93,1.01,20,32,-12,38.46,-3.02,21.17,20.5,0.67,50.8,4.08,9,7,-2,134,13.28,5.85,0.58,9.72,95.99,43.86,28.66,30.68,47.57,29.33,49.94
MIKE.CAMMALLERI,2013,L,63,970,20,10,30,26.03174603,13.01587302,39.04761905,27,0,1,1.86,1.67,33.29,2.06,867,839,28,50.82,6.65,37,44,-7,45.68,2.82,31.92,32.01,-0.09,49.93,4.82,9,10,1,235,14.54,10.22,0.63,15.04,97.71,46.53,31.63,31.25,46.07,29.64,50.1
MIKE.CAMMALLERI,2014,L,68,949,12,10,22,14.47058824,12.05882353,26.52941176,16,1,0,1.39,1.01,15.7,0.99,681,834,-153,44.95,-2.5,32,28,4,53.33,6.48,28.52,35.01,-6.49,44.89,-3.19,12,9,-3,171,10.81,8.74,0.55,11.21,102.69,47.94,29,30.01,48.04,29.19,49.89
MIKE.CAMMALLERI,2015,L,42,611,10,16,26,19.52380952,31.23809524,50.76190476,24,0,1,2.55,2.36,24.27,2.38,451,474,-23,48.76,2.81,33,19,14,63.46,23.78,23.61,18.49,5.12,56.08,11.59,9,6,-3,92,9.03,6.08,0.6,15.62,105.34,61.84,30.83,30.56,45.71,29.51,49.71
MIKE.CAMMALLERI,2016,L,61,842,8,12,20,10.75409836,16.13114754,26.8852459,16,1,0,1.42,1.14,20.7,1.47,691,726,-35,48.76,1.58,30,28,2,51.72,11.72,27.73,32.59,-4.86,45.97,-2.82,7,10,3,153,10.9,7.38,0.53,8.16,101.15,48.59,29.14,29.62,47.77,29.14,50.17
MIKE.CAMMALLERI,2017,L,66,784,4,19,23,4.96969697,23.60606061,28.57575758,14,0,1,1.76,1.07,17.56,1.34,701,788,-87,47.08,-2.66,29,33,-4,46.77,-3.47,29.37,33.78,-4.41,46.51,-3.07,8,1,-7,164,12.55,6.8,0.52,4.17,99.27,48.83,24.45,29.41,50.44,28.53,50.16
MIKE.COMRIE,2008,C,63,767,6,10,16,7.80952381,13.01587302,20.82539683,10,0,0,1.25,0.78,5.94,0.46,625,824,-199,43.13,-4.28,23,39,-16,37.1,-10.59,27.68,33.72,-6.04,45.08,-1.72,10,11,1,142,11.11,7.64,0.6,6.67,97.71,49.39,27.12,29.91,47.06,28.99,49.59
MIKE.FISHER,2008,C,78,969,6,12,18,6.307692308,12.61538462,18.92307692,12,1,0,1.11,0.74,17.6,1.09,776,875,-99,47,-2.89,33,33,0,50,4.74,33.67,33.78,-0.11,49.92,0.72,20,17,-3,209,12.94,9.49,0.59,5,100.7,46.96,27.76,29.18,50.66,29.35,49.69
MIKE.FISHER,2009,C,79,"1,037",11,20,31,11.41772152,20.75949367,32.17721519,22,0,1,1.79,1.27,32.97,1.91,922,942,-20,49.46,-3.44,41,50,-9,45.05,-1.73,36.36,35.13,1.23,50.86,-2.71,10,17,7,259,14.98,10.81,0.63,7.86,98.36,50.91,28.33,30.24,52.51,29.55,49.89
MIKE.FISHER,2010,C,82,"1,134",15,6,21,15,6,21,21,1,0,1.11,1.11,17.37,0.92,906,1104,-198,45.07,-6.76,37,46,-9,44.58,-0.66,35.22,47.8,-12.58,42.42,-11.41,14,8,-6,239,12.64,11.17,0.59,10.56,99.59,49.76,28.88,30.49,50.83,29.56,50.03
MIKE.FISHER,2011,C,72,"1,067",18,16,34,20.5,18.22222222,38.72222222,26,0,1,1.91,1.46,26.27,1.48,826,1043,-217,44.19,-4.72,48,38,10,55.81,7.77,33.96,38.23,-4.27,47.04,-7.65,11,9,-2,212,11.92,11.07,0.62,14.52,103.75,40.15,30.2,31.27,48.11,30.32,50.82
MIKE.FISHER,2012,C,38,544,8,3,11,17.26315789,6.473684211,23.73684211,10,1,0,1.21,1.1,11.21,1.24,429,483,-54,47.04,1.09,17,15,2,53.12,6.97,16.36,17.18,-0.82,48.78,-0.88,6,7,1,107,11.8,4.92,0.54,15.09,101.51,37.33,29.9,30.78,46.85,29.71,50.2
MIKE.FISHER,2013,C,75,"1,094",15,19,34,16.4,20.77333333,37.17333333,25,1,1,1.87,1.37,26.7,1.46,918,1063,-145,46.34,-3.51,48,52,-4,48,-0.73,38.32,34.4,3.92,52.7,0.31,17,8,-9,194,10.64,9.37,0.51,12,99.5,44.31,29.83,30.51,50.22,29.83,50.52
MIKE.FISHER,2014,C,59,759,11,14,25,15.28813559,19.45762712,34.74576271,21,0,1,1.98,1.66,30.15,2.38,780,718,62,52.07,-0.7,38,25,13,60.32,7.94,28.93,25.22,3.71,53.43,-0.27,10,6,-4,145,11.46,7.11,0.56,14.1,102.32,52.01,27.11,30.42,52.7,29.09,49.91
MIKE.FISHER,2015,C,70,862,7,6,13,8.2,7.028571429,15.22857143,11,1,0,0.9,0.77,21.49,1.5,872,758,114,53.5,1.38,26,36,-10,41.94,-11.91,34.21,25.98,8.23,56.84,3.61,10,4,-6,151,10.51,6.76,0.47,9.72,96.28,50.25,25.73,30.6,52.1,29.06,49.86
MIKE.FISHER,2016,C,72,852,8,11,19,9.111111111,12.52777778,21.63888889,18,0,1,1.34,1.27,22.6,1.59,769,751,18,50.59,-1.33,32,29,3,52.46,1.2,32.23,26.83,5.4,54.57,3.59,18,7,-11,147,10.36,8.07,0.57,9.09,99.86,40.55,24.61,29.98,51.81,28.84,49.77
MIKE.GRIER,2008,R,62,739,7,9,16,9.258064516,11.90322581,21.16129032,12,0,0,1.3,0.97,22.11,1.79,648,610,38,51.51,-5.05,21,19,2,52.5,-0.79,25.57,23.43,2.14,52.18,-7.86,5,15,10,145,11.77,6.56,0.53,7.78,99.68,49.56,26.25,29.07,55.26,28.52,49.63
MIKE.HOFFMAN,2014,C,79,937,22,17,39,22.83544304,17.64556962,40.48101266,33,0,0,2.5,2.11,46.85,3,912,852,60,51.7,1.84,51,34,17,60,12.97,39.27,35.94,3.33,52.21,1.44,6,8,2,289,18.51,13.64,0.87,13.92,103.43,58.78,25.03,30.16,48.57,28.88,49.8
MIKE.HOFFMAN,2015,C,77,"1,051",17,21,38,18.1038961,22.36363636,40.46753247,31,0,0,2.17,1.77,39.88,2.28,968,1003,-35,49.11,2.3,49,40,9,55.06,6.69,39.58,39.91,-0.33,49.79,3.36,7,12,5,291,16.61,10.35,0.59,10.62,102.54,60.28,28.26,31.1,47.31,29.32,49.98
MIKE.HOFFMAN,2016,C,74,"1,002",13,19,32,14.40540541,21.05405405,35.45945946,28,0,0,1.92,1.68,34.63,2.07,934,930,4,50.11,2.41,54,32,22,62.79,19.23,35.27,38.6,-3.33,47.75,-1.76,17,7,-10,244,14.61,9.14,0.55,10.66,104.35,54.97,28.48,30.87,48.17,29.18,50.21
MIKE.HOFFMAN,2017,C,82,"1,163",11,17,28,11,17,28,23,1,0,1.44,1.19,27.05,1.4,1124,1214,-90,48.08,1.36,48,60,-12,44.44,1.77,41.62,54.2,-12.58,43.44,-3.52,12,15,3,277,14.29,10.08,0.52,6.96,98.98,53.18,29.33,30.37,47,29.14,50.05
MIKE.HOFFMAN,2018,C,82,"1,092",15,13,28,15,13,28,22,0,1,1.54,1.21,28.34,1.56,1017,1041,-24,49.42,0,38,53,-15,41.76,-5.95,41.33,47.55,-6.22,46.5,-2.1,11,13,2,246,13.51,10.14,0.56,10.34,97.37,55.8,27.49,30.61,49.33,29.21,50.02
MIKE.KNUBLE,2008,R,82,"1,030",15,10,25,15,10,25,22,1,0,1.46,1.28,25.33,1.48,946,1000,-54,48.61,1.48,43,40,3,51.81,2.49,41.49,39.89,1.6,50.98,4.26,21,10,-11,219,12.76,12.37,0.72,11.28,100.3,46.22,28.64,31.05,44.98,29.81,49.97
MIKE.KNUBLE,2009,R,69,919,22,15,37,26.14492754,17.82608696,43.97101449,32,0,1,2.42,2.09,48.12,3.14,982,824,158,54.37,1.67,52,28,24,65,5.55,37.37,34.97,2.4,51.66,0.37,14,13,-1,198,12.93,11.66,0.76,17.89,104.02,55.46,28.72,31.8,54.2,29.68,49.49
MIKE.KNUBLE,2010,R,78,"1,066",14,9,23,14.71794872,9.461538462,24.17948718,21,0,0,1.3,1.18,30.71,1.73,1074,1038,36,50.85,-0.52,36,32,4,52.94,-0.12,44.09,39.81,4.28,52.55,0.73,13,6,-7,233,13.12,16.01,0.9,8.86,100.29,52.94,28.89,31.56,52.2,29.57,49.8
MIKE.KNUBLE,2011,R,72,823,5,8,13,5.694444444,9.111111111,14.80555556,9,0,0,0.95,0.66,6.26,0.46,633,782,-149,44.73,-4.37,19,31,-12,38,-14.4,24.88,29.03,-4.15,46.15,-4.12,9,4,-5,138,10.06,9.22,0.67,6.25,98.29,46.87,23.72,29.18,48.83,28.41,49.86
MIKE.MODANO,2008,C,80,932,8,16,24,8.2,16.4,24.6,19,1,0,1.54,1.22,26.93,1.73,804,781,23,50.73,0.95,35,41,-6,46.05,-3.5,32.44,34.36,-1.92,48.56,-0.77,16,15,-1,203,13.06,8.46,0.54,6.61,98.1,45.97,26.24,29.57,49.08,29.24,50.27
MIKE.MODANO,2009,C,58,614,11,6,17,15.55172414,8.482758621,24.03448276,15,0,1,1.66,1.47,17.67,1.73,551,572,-21,49.07,0.35,20,23,-3,46.51,1.74,18.95,21.18,-2.23,47.22,-3.09,8,8,0,143,13.97,5.47,0.53,12.64,98.84,52.05,22.58,28.54,47.59,28.42,49.69
MIKE.RIBEIRO,2008,C,82,"1,170",12,32,44,12,32,44,34,0,0,2.26,1.74,43.81,2.25,1032,938,94,52.39,3.68,55,56,-1,49.55,1.88,43.56,41.5,2.06,51.21,3.04,20,27,7,185,9.49,10.62,0.54,11.01,99.7,53.85,32.13,30.54,48.56,29.53,50.1
MIKE.RIBEIRO,2009,C,66,897,9,15,24,11.18181818,18.63636364,29.81818182,22,1,0,1.61,1.47,25.98,1.74,776,794,-18,49.43,1.3,33,34,-1,49.25,0.96,31.29,31.38,-0.09,49.93,1.83,11,19,8,186,12.45,8.26,0.55,7.76,99.37,45.68,29.39,29.82,48.19,29.5,50.42
MIKE.RIBEIRO,2010,C,82,"1,164",10,32,42,10,32,42,33,1,1,2.16,1.7,37.63,1.94,1032,1075,-43,48.98,1.43,56,52,4,51.85,2.42,40.89,44.76,-3.87,47.74,0.67,11,18,7,209,10.77,9.71,0.5,8.47,101.19,52.73,30.68,30.79,46.9,29.67,50.13
MIKE.RIBEIRO,2011,C,74,"1,117",12,30,42,13.2972973,33.24324324,46.54054054,32,0,1,2.26,1.72,34.77,1.87,1015,1092,-77,48.17,-2.32,47,44,3,51.65,3.65,36.98,44.35,-7.37,45.47,-3.35,12,11,-1,197,10.58,9.97,0.54,10.34,101.7,53.36,31.98,30.86,50.9,29.64,50.14
MIKE.RIBEIRO,2012,C,48,655,7,12,19,11.95833333,20.5,32.45833333,13,0,0,1.74,1.19,10.51,0.96,557,671,-114,45.36,-4.76,25,27,-2,48.08,-5.15,23.1,27.03,-3.93,46.08,-4.04,12,7,-5,76,6.96,5.09,0.47,14.58,101.04,49.29,28.6,30.31,51.27,29.67,49.69
MIKE.RIBEIRO,2013,C,80,"1,086",11,17,28,11.275,17.425,28.7,20,1,0,1.55,1.1,29.71,1.64,1094,969,125,53.03,3.36,39,38,1,50.65,0.38,36.99,39.4,-2.41,48.42,1.53,17,11,-6,126,6.96,6.01,0.33,15.07,100.29,71.33,28.58,30.33,49.74,29.03,49.64
MIKE.RIBEIRO,2014,C,82,"1,206",14,29,43,14,29,43,31,0,1,2.14,1.54,53.28,2.65,1369,1035,334,56.95,6.32,65,46,19,58.56,2.69,51.69,41.03,10.66,55.75,1.54,12,9,-3,135,6.71,8.86,0.44,17.95,101.1,69.25,30.67,30.84,51.82,29.16,49.77
MIKE.RIBEIRO,2015,C,81,"1,123",5,29,34,5.061728395,29.35802469,34.41975309,19,0,0,1.82,1.02,40.96,2.19,1152,884,268,56.58,5.65,54,39,15,58.06,10.26,47.7,36.52,11.18,56.64,4.18,12,7,-5,103,5.5,6.13,0.33,7.81,101.54,84.86,28.97,30.59,51.66,29.02,49.62
MIKE.RICHARDS,2008,C,79,"1,077",11,22,33,11.41772152,22.83544304,34.25316456,28,0,0,1.84,1.56,34.42,1.92,977,1053,-76,48.13,0.35,48,43,5,52.75,3.49,43.35,41.83,1.52,50.89,3.85,19,27,8,244,13.59,12.74,0.71,8.15,101.13,39.24,31.11,30.57,46.21,29.85,49.85
MIKE.RICHARDS,2009,C,82,"1,110",14,10,24,14,10,24,18,1,0,1.3,0.97,37.4,2.02,1101,1019,82,51.93,1.48,40,38,2,51.28,2.26,50.9,43.63,7.27,53.85,2.92,19,35,16,281,15.19,15.05,0.81,9.15,99.4,46.2,30.38,30.95,49.82,29.75,50.01
MIKE.RICHARDS,2010,C,81,"1,051",14,21,35,14.17283951,21.25925926,35.43209877,29,0,1,2,1.66,34.25,1.96,1008,1036,-28,49.32,0.24,44,41,3,51.76,-4.93,44.92,39.68,5.24,53.1,2.72,22,18,-4,228,13.02,12.22,0.7,11.48,100.01,46.88,28.13,30.46,50.06,29.33,50.1
MIKE.RICHARDS,2011,C,74,941,8,12,20,8.864864865,13.2972973,22.16216216,14,1,0,1.27,0.89,19.67,1.25,835,889,-54,48.43,-7.58,27,29,-2,48.21,-6.82,33.92,37.19,-3.27,47.7,-7.44,17,17,0,226,14.4,9.14,0.58,7.84,100.17,50.51,27.31,30.92,55.54,29.64,49.99
MIKE.RICHARDS,2012,C,48,555,6,8,14,10.25,13.66666667,23.91666667,11,0,1,1.51,1.19,16.06,1.74,520,450,70,53.61,-3.64,20,29,-9,40.82,-16.08,20.66,18.3,2.36,53.03,-2.58,11,9,-2,88,9.51,5.41,0.58,12.24,96.3,55.21,24.33,29.68,55.01,29.41,49.59
MIKE.RICHARDS,2013,C,82,952,6,15,21,6,15,21,15,0,0,1.32,0.95,30.67,1.93,967,804,163,54.6,-2.97,28,39,-11,41.79,-19.05,40.14,37.68,2.46,51.58,-5.21,11,16,5,185,11.66,11.54,0.73,5.56,97.11,57.28,24.98,29.37,56.39,29.24,49.62
MIKE.RUPP,2012,C,40,324,1,3,4,2.05,6.15,8.2,3,0,0,0.74,0.56,1.83,0.34,208,249,-41,45.51,-6.28,6,8,-2,42.86,-5.17,8.63,9.34,-0.71,48.02,-6.19,16,9,-7,47,8.71,1.94,0.36,3.57,99.01,30.52,17.49,27.19,46.6,27.74,49.08
MIKE.SANTORELLI,2010,C,82,982,13,13,26,13,13,26,21,0,0,1.59,1.28,26.03,1.59,957,977,-20,49.48,-1.11,39,51,-12,43.33,-4.76,37.87,37.34,0.53,50.35,-1.59,7,10,3,213,13.01,10.98,0.67,10.24,98.55,52.31,25.11,29.45,50.87,28.95,50.05
MIKE.SANTORELLI,2011,C,60,661,7,1,8,9.566666667,1.366666667,10.93333333,8,0,0,0.73,0.73,13.08,1.19,589,584,5,50.21,0.95,15,23,-8,39.47,-8.97,21.05,23.07,-2.02,47.71,1.12,9,7,-2,156,14.16,6.83,0.62,6.67,97.65,54.08,22.93,27.95,48.42,28.34,49.64
MIKE.SANTORELLI,2012,C,34,389,2,2,4,4.823529412,4.823529412,9.647058824,4,1,0,0.62,0.62,4.36,0.67,344,339,5,50.37,0.94,5,17,-12,22.73,-27.73,11.62,14.26,-2.64,44.9,-6.36,1,2,1,82,12.66,2.76,0.43,5.88,94.15,51.23,23.27,27.9,48.81,28.19,49.75
MIKE.SANTORELLI,2013,C,49,721,8,15,23,13.3877551,25.10204082,38.48979592,16,0,1,1.91,1.33,25.64,2.13,723,704,19,50.67,1.23,32,22,10,59.26,10.54,29.09,27.03,2.06,51.84,2.9,3,5,2,156,12.99,8.67,0.72,10.67,101.82,42.95,30.92,31.58,51.42,29.21,50.69
MIKE.SANTORELLI,2014,C,79,"1,028",9,16,25,9.341772152,16.60759494,25.94936709,17,0,0,1.46,0.99,23.22,1.35,887,978,-91,47.56,-0.62,40,45,-5,47.06,-0.36,34.53,39.29,-4.76,46.78,0.02,6,8,2,208,12.14,12.28,0.72,6.72,99.99,43.47,27.31,29.69,48.45,28.71,50.01
MIKE.SANTORELLI,2015,C,70,658,8,7,15,9.371428571,8.2,17.57142857,9,0,0,1.37,0.82,17.1,1.56,578,558,20,50.88,-1.78,18,21,-3,46.15,-5,20.19,21.43,-1.24,48.51,-6.05,5,6,1,122,11.13,5.99,0.55,10.81,98.69,58.4,19.81,28.56,51.9,27.83,49.48
MIKHAIL.GRABOVSKI,2008,C,77,"1,004",11,18,29,11.71428571,19.16883117,30.88311688,22,1,0,1.73,1.32,28.04,1.68,973,912,61,51.62,1.82,38,45,-7,45.78,-1.9,34.89,36.77,-1.88,48.69,-0.84,21,19,-2,190,11.36,7.84,0.47,13.41,97.42,52.79,28.45,30.09,48.35,28.96,49.56
MIKHAIL.GRABOVSKI,2009,C,59,782,6,19,25,8.338983051,26.40677966,34.74576271,20,1,1,1.92,1.53,39.31,3.02,959,730,229,56.78,4.82,37,34,3,52.11,5.32,40.53,30,10.53,57.46,5.88,3,16,13,186,14.27,8.93,0.69,6.12,98.38,55.11,28.46,30.51,51.89,29.09,49.41
MIKHAIL.GRABOVSKI,2010,C,81,"1,168",18,21,39,18.22222222,21.25925926,39.48148148,33,1,1,2,1.69,52.26,2.68,1278,1104,174,53.65,8.5,62,41,21,60.19,17.41,48.48,43.64,4.84,52.63,8.2,19,15,-4,323,16.59,14.69,0.75,10.4,102.53,49.68,31.09,31.23,44.61,29.41,50.11
MIKHAIL.GRABOVSKI,2011,C,74,"1,072",16,22,38,17.72972973,24.37837838,42.10810811,32,0,1,2.13,1.79,47.59,2.66,1126,971,155,53.7,6.26,51,44,7,53.68,11.78,44.79,40.67,4.12,52.41,5.26,12,17,5,270,15.11,12.24,0.69,12.03,101.07,50.91,29.8,29.71,46.84,29.31,50.25
MIKHAIL.GRABOVSKI,2012,C,48,630,9,3,12,15.375,5.125,20.5,11,1,0,1.14,1.05,7.17,0.68,554,696,-142,44.32,0.31,23,33,-10,41.07,-15.57,18.57,29.19,-10.62,38.88,-7.09,6,9,3,148,14.09,5.6,0.53,12.16,99,36.15,27.73,29.96,41.52,29.66,50.84
MIKHAIL.GRABOVSKI,2013,C,58,785,8,15,23,11.31034483,21.20689655,32.51724138,18,0,1,1.76,1.38,25.37,1.94,766,733,33,51.1,4.06,35,25,10,58.33,14.76,30.11,28.66,1.45,51.23,5.15,8,9,1,111,8.49,7.55,0.58,12.12,102.73,51.55,28.37,30.21,46.93,29.18,49.72
MIKHAIL.GRABOVSKI,2014,C,51,621,8,9,17,12.8627451,14.47058824,27.33333333,11,1,0,1.64,1.06,26.04,2.51,669,533,136,55.66,2.86,22,18,4,55,2.83,29.84,20.77,9.07,58.96,3.54,3,12,9,150,14.49,8.67,0.84,11.76,100.57,44.72,25.42,29.27,51.54,29.06,50.01
MIKHAIL.GRABOVSKI,2015,C,58,722,7,13,20,9.896551724,18.37931034,28.27586207,12,0,1,1.66,1,19.74,1.64,698,707,-9,49.68,-1.34,31,28,3,52.54,0.49,30.35,29.76,0.59,50.49,0.96,9,10,1,135,11.21,7.4,0.61,9.86,101.04,51.06,25.65,29.91,48.17,28.85,49.78
MIKHAIL.GRIGORENKO,2015,C,74,816,5,17,22,5.540540541,18.83783784,24.37837838,16,0,0,1.62,1.18,13.72,1.01,662,838,-176,44.13,0.23,38,29,9,56.72,10.56,24.61,31.68,-7.07,43.72,-0.75,4,3,-1,124,9.12,5.6,0.41,6.85,103.76,52.53,23.33,30.01,44.02,28.9,50.15
MIKHAIL.GRIGORENKO,2016,C,74,807,8,8,16,8.864864865,8.864864865,17.72972973,13,0,0,1.19,0.97,9.15,0.68,671,765,-94,46.73,-2.19,24,42,-18,36.36,-1.02,23.24,30.67,-7.43,43.11,-2.48,7,2,-5,113,8.41,5.2,0.39,12.12,96.85,48.01,22.84,29.47,48.54,28.59,49.95
MIKKEL.BOEDKER,2008,L,77,911,9,12,21,9.584415584,12.77922078,22.36363636,14,1,0,1.38,0.92,14.13,0.93,736,870,-134,45.83,0.09,30,37,-7,44.78,1.21,27.59,32.49,-4.9,45.92,0.03,7,13,6,161,10.61,7.92,0.52,10.11,100.25,47.1,25.7,29.59,46.09,29.01,50.59
MIKKEL.BOEDKER,2011,L,82,979,11,12,23,11,12,23,19,1,1,1.41,1.16,19.61,1.2,835,922,-87,47.52,-2.93,33,33,0,50,-3.65,32.87,39.9,-7.03,45.17,-5.38,5,13,8,152,9.31,8.7,0.53,14.47,100.87,53.77,24.75,29.53,49.2,28.78,50.04
MIKKEL.BOEDKER,2012,L,48,662,4,14,18,6.833333333,23.91666667,30.75,8,0,1,1.63,0.73,16.61,1.51,617,650,-33,48.7,-2.77,27,26,1,50.94,-0.81,25.12,26.2,-1.08,48.95,-0.27,3,13,10,106,9.61,5.03,0.46,6.35,100.43,54.82,29.2,30.38,51,29.46,49.97
MIKKEL.BOEDKER,2013,L,82,"1,158",10,19,29,10,19,29,20,0,0,1.5,1.04,28.28,1.46,1001,1064,-63,48.47,-2.94,38,42,-4,47.5,-4.61,36.35,45.65,-9.3,44.33,-4.16,5,17,12,228,11.81,10.52,0.54,7.46,99.87,50,29.86,30.67,50.46,29.66,50.06
MIKKEL.BOEDKER,2014,L,45,624,10,5,15,18.22222222,9.111111111,27.33333333,12,0,0,1.44,1.15,12.58,1.21,546,600,-54,47.64,-1.95,23,31,-8,42.59,4.27,17.64,24.1,-6.46,42.26,-5.72,3,11,8,110,10.57,4.86,0.47,17.24,98.5,58.68,28.81,30.37,49.06,29.23,50.28
MIKKEL.BOEDKER,2015,L,80,"1,086",10,14,24,10.25,14.35,24.6,20,1,0,1.33,1.11,13.48,0.74,938,1116,-178,45.67,-1.26,34,60,-26,36.17,-17.48,35.95,45.66,-9.71,44.05,-3.09,6,8,2,186,10.28,9.9,0.55,9.35,97.01,51.44,29.27,30.21,46.97,29.31,50.15
MIKKEL.BOEDKER,2016,L,80,929,8,15,23,8.2,15.375,23.575,17,1,1,1.49,1.1,25.4,1.64,894,905,-11,49.69,-2.13,39,36,3,52,-1.73,40.56,37.35,3.21,52.06,-0.66,3,11,8,189,12.21,11.27,0.73,8.08,100.52,55.02,23.77,29.65,51.25,29.13,49.95
